IsGood.Purchase,Critic.Ratings,Acq.Cost,CurrentAuctionAveragePrice,Brush.Size,CollectorsAverageprice,Is.It.Online.Sale,Min.Guarantee.Cost
0,4.765,41090,30604,2,7907,0,4361
0,6.0042,67235,68509,1,849,0,4410
0,9.363,56595,61544,1,477,0,12418
0,9.4056,62650,57078,1,12854,0,11410
0,6.3511,42245,26803,2,7142,0,8505
0,7.688,69790,51324,1,11543,0,12180
0,7.9176,56350,53389,1,11347,0,6440
0,7.3572,49595,48538,2,11282,0,10542
0,8.4025,45745,30380,1,7954,0,8981
0,6.7436,78575,66381,1,2035,0,5775
1,5.5288,30520,19173,2,5259,0,4697
0,7.862,54250,38983,2,9009,0,3983
0,5.6346,35770,24108,1,6762,0,6440
0,8.5876,56350,52248,1,12201,0,6881
0,5.9867,46445,34335,2,7934,0,5635
0,4.2729,54495,51513,2,10836,0,4361
0,6.775,52150,47173,1,10778,0,5775
0,6.7842,53900,53452,1,12303,0,7140
0,5.7692,47495,32396,1,8778,0,5278
0,6.1865,48545,46788,1,10255,0,5096
0,5.1538,64295,62293,1,12989,0,6440
0,6.9025,46095,40348,2,9349,0,5775
0,6.8348,31815,30730,2,8103,0,8505
0,8.2142,57750,41510,1,10679,0,11431
0,7.171,56700,43246,1,10424,0,9723
0,4.8798,40145,36260,2,8343,0,4361
0,7.5542,56350,54992,1,12511,0,9723
1,5.7645,57750,39368,2,9302,0,5278
0,7.2987,57750,49826,1,11581,0,9723
0,7.3033,56595,37443,1,9451,0,12999
0,4.1741,43890,34909,2,8289,0,4361
1,7.8165,71925,62517,1,810,0,7266
0,6.4273,66290,54040,2,11554,0,7826
1,7.9464,49245,40089,2,10197,0,3983
1,5.8723,46795,29190,2,7864,0,8757
0,4.1243,38290,30436,2,7706,0,6825
0,7.2016,71435,79513,2,1757,0,9723
0,8.1179,54950,53858,1,11100,0,4158
0,7.0742,64295,82488,2,2153,0,9723
0,8.8467,27615,31521,2,8298,0,10521
0,6.9491,41545,30506,2,7469,0,7875
1,7.8681,42490,46515,1,10505,0,6440
1,8.4452,67935,69181,1,1090,0,10521
0,8.9372,57750,41622,1,9642,0,4158
1,6.687,45395,28455,2,7546,0,3731
0,6.2874,54495,42980,2,9346,0,7140
0,7.0213,33320,21469,2,6238,0,8085
0,6.4944,56595,63266,1,509,0,4410
0,5.4786,60095,52192,2,11576,0,6440
0,7.9856,41545,34538,2,8540,0,7266
0,9.674,32970,26096,3,7507,0,39291
0,7.8838,59850,57554,1,76,0,8085
0,7.0778,66290,55272,1,13167,0,12180
0,8.5263,65590,46060,1,11258,0,12341
0,5.2402,57750,58366,2,12683,0,5859
0,7.9343,61250,53711,1,12495,0,9723
0,7.0255,49945,40971,2,11840,0,8904
1,7.7793,43645,28406,2,8413,0,11361
1,2.606,88130,65870,1,391,0,3234
0,6.6777,44590,46102,2,10264,0,5775
0,9.6048,82530,92589,1,3012,0,6363
0,7.0624,35070,21469,1,6301,0,5621
0,8.7763,51450,37730,1,9955,0,12341
0,7.0977,36120,36638,2,8795,0,9723
0,6.4579,60550,59927,1,13034,0,5775
0,6.1033,63595,75131,1,1087,0,4410
0,8.5584,53550,32781,1,7734,0,9611
0,7.3444,53550,41034,1,10401,0,8085
0,8.3244,62195,47600,1,11525,0,10521
0,8.68,51450,32984,1,8676,0,15064
0,7.142,45745,28455,1,7546,0,3983
0,7.0066,72170,58051,1,13035,0,8904
0,7.2641,44800,26145,2,7302,1,13818
0,3.9819,53550,50379,2,10177,0,4074
0,3.9524,44590,47285,1,10357,0,4494
0,9.1084,71925,60585,1,662,0,6363
1,8.2138,28070,13811,1,5439,0,5971
0,6.5278,40145,30163,2,7881,0,3731
0,7.1306,56350,45857,1,11262,0,9723
0,8.4616,60550,52080,1,11016,0,11711
0,7.8746,38290,40992,2,9421,0,9723
0,7.4433,54950,57393,2,12576,0,9723
0,8.8421,49245,41237,2,10159,0,5061
1,7.7651,77000,54103,2,12919,1,7266
0,6.2161,77525,73080,1,1959,0,6461
0,5.6473,54250,45556,1,9981,0,3535
0,5.1433,36645,29001,1,7740,0,6440
0,8.3979,68635,64008,2,1043,0,4158
1,7.6018,64050,37590,1,9541,0,9723
0,5.193,57995,42483,2,9767,0,4116
0,4.9293,40600,16226,2,4849,1,9912
0,7.1157,45500,23730,1,6273,1,11361
0,6.8435,42245,31507,2,8138,0,8505
0,6.1225,38290,29211,2,8486,0,9877
0,5.8197,37100,39830,1,9165,0,7602
0,5.7484,50400,45262,1,11176,0,8757
0,5.9902,37100,39830,1,9165,0,7602
0,5.7284,37100,38689,1,9427,0,7602
0,5.7376,37100,39242,2,9444,0,7602
0,6.0236,36400,44814,2,9135,0,8505
1,6.012,36400,38276,2,6548,0,8505
0,5.5155,37100,38689,2,9427,0,7602
0,5.3562,37800,39830,2,9165,0,7602
0,6.1439,36400,39830,2,9165,0,8505
1,5.8094,37100,37863,2,6418,0,7602
0,6.2414,36400,38689,2,9427,0,8505
1,5.7894,37100,37450,2,6395,0,7602
0,5.9349,37100,39830,2,9165,0,7602
0,6.0178,36400,37331,2,8993,0,8505
0,5.9096,37100,39830,2,9165,0,7602
0,6.2502,36400,37331,2,8993,0,8505
1,5.7481,37100,37863,2,6418,0,7602
0,5.4873,45500,46445,2,11953,0,8757
0,6.2665,36400,37331,2,8993,0,8505
0,5.9172,37100,41321,2,9185,0,7602
1,5.8874,37100,37863,2,6418,0,7602
1,5.8682,37100,37863,1,6418,0,7602
0,5.6298,37100,38689,2,9427,0,7602
0,6.1626,61600,62748,1,12365,0,5775
0,5.9596,62300,73829,1,1893,0,8183
0,5.9684,58100,61201,1,12587,0,5278
0,6.3019,60200,65275,1,292,0,5775
0,6.0637,42700,48216,2,10064,0,8505
0,6.1135,60200,63406,1,456,0,5775
0,5.9698,61600,72723,1,1778,0,8183
0,5.963,44100,48643,2,10279,0,7602
0,5.8649,62300,73199,1,1970,0,8183
0,5.7671,62300,75992,2,2337,0,8183
0,5.639,44100,48027,2,10433,0,7602
0,5.7592,44100,48643,2,10279,0,7602
0,5.9191,62300,78442,2,2228,0,8183
0,6.1383,56000,63406,1,456,0,5775
1,6.0658,60900,70182,NULL,1986,0,9191
0,6.1367,42700,49154,2,10319,0,8505
0,6.2839,60200,62573,1,12751,0,5775
0,6.2094,60900,72723,1,1778,0,9191
0,6.0564,42700,48216,2,10064,0,8505
0,6.1424,42700,48643,2,10279,0,8505
1,6.0173,60900,70182,NULL,1986,0,9191
0,5.9693,57400,68614,1,320,0,5278
0,5.9009,44100,48489,2,10026,0,7602
0,5.7834,44100,48867,2,10282,0,7602
0,5.7086,57400,69181,1,282,0,5278
0,5.9129,58100,62111,1,12532,0,5278
0,5.8271,44100,49154,2,10319,0,7602
0,6.4332,42700,48643,2,10279,0,8505
1,5.8078,44100,49154,2,10319,0,7602
0,5.8587,61600,63665,1,12846,0,5278
0,5.9269,62300,75705,1,1970,0,8183
0,6.1471,60200,63574,1,12756,0,5775
0,6.2471,64400,75663,1,2034,0,9191
0,6.3235,64400,72723,1,1778,0,9191
0,6.0681,65800,72226,2,2241,0,9191
0,5.8253,65800,75663,2,2034,0,8183
0,6.2893,56000,68614,1,320,0,5775
0,5.845,61600,68614,2,320,0,5278
0,6.1597,65800,75705,2,1970,0,9191
0,5.8703,65800,74704,2,2058,0,8183
0,6.0145,65800,75663,2,2034,0,9191
1,5.8712,44100,48216,2,10064,0,7602
0,6.0036,42000,48489,2,10026,0,8505
1,6.0179,60200,63665,1,12846,0,5775
0,5.9711,44100,49553,2,10031,0,7602
0,5.9728,44100,48643,2,10279,0,7602
0,6.2225,42700,48867,2,10282,0,8505
0,6.0739,42700,48216,2,10064,0,8505
0,5.869,58100,62748,1,12365,0,5278
0,5.8491,44100,49581,2,9791,0,7602
0,5.8512,61600,63406,1,456,0,5278
0,5.8201,44100,48650,2,10004,0,7602
1,6.0265,56000,63665,1,12846,0,5775
0,5.9733,44100,48216,2,10064,0,7602
0,5.9346,57400,59178,1,12505,0,5278
1,5.894,58100,62573,1,12751,0,5278
0,5.8072,44100,48027,2,10433,0,7602
0,6.2109,56000,64764,1,431,0,5775
0,5.9758,58100,57967,1,11701,0,5278
0,5.8924,44100,46165,2,10071,0,7602
0,5.9939,44100,48489,2,10026,0,7602
1,5.8233,61600,62573,1,12751,0,5278
0,6.1169,42700,48027,2,10433,0,8505
0,6.1161,42700,48867,2,10282,0,8505
0,6.1721,42700,47299,2,9811,0,8505
0,5.9057,44100,49553,2,10031,0,7602
0,6.1,42700,48650,2,10004,0,8505
0,6.2189,42700,48650,2,10004,0,8505
0,5.9336,44100,49154,2,10319,0,7602
0,5.7508,44800,48650,2,10004,0,7602
0,6.0381,44100,44016,2,12190,0,8505
0,6.0685,42700,49553,2,10031,0,8505
0,5.973,44100,49553,2,10031,0,7602
0,5.713,44100,48867,2,10282,0,7602
0,5.8817,44100,49581,2,9791,0,7602
0,5.8554,44100,49581,2,9791,0,7602
0,6.0665,42700,49154,2,10319,0,8505
0,5.69,44100,49154,2,10319,0,7602
0,5.6519,44100,49154,2,10319,0,7602
0,5.6857,44100,48867,2,10282,0,7602
1,6.0595,42700,49154,2,10319,0,8505
0,5.9197,44100,45507,2,9685,0,7602
0,5.8839,44100,40649,2,9485,0,7602
0,6.019,42700,47299,2,9811,0,8505
1,5.9353,44100,48867,2,10282,0,7602
0,6.0736,42700,49553,2,10031,0,8505
0,6.1505,42700,45507,2,9685,0,8505
0,6.2853,42700,48650,2,10004,0,8505
0,6.2137,42700,48650,2,10004,0,8505
0,6.4691,42700,48650,2,10004,0,8505
0,5.7404,44100,39333,2,9258,0,7602
0,6.0935,42700,45171,1,9770,0,8505
0,6.3084,42700,44296,2,9694,0,8505
0,6.1242,42700,44016,2,12190,0,8505
0,6.0463,42700,44086,2,9724,0,8505
1,6.0462,42700,44282,2,9864,0,8505
0,6.0536,42700,44282,2,9864,0,8505
0,6.3292,42700,45206,2,10175,0,8505
0,6.229,42700,43232,2,9556,0,8505
0,6.0893,42700,45871,2,9812,0,8505
0,5.5714,42700,44282,2,9864,0,7602
0,6.0731,42700,43778,2,9661,0,8505
0,6.6132,42700,43778,2,9661,0,8505
0,6.3653,42700,44716,2,9542,0,8505
0,6.4295,42700,44296,2,9694,0,8505
0,6.0152,42700,45731,2,11372,0,8505
0,6.5187,42700,44345,2,9593,0,8505
0,6.489,42700,44282,2,9864,0,8505
0,5.843,44100,46004,2,10251,0,7602
0,6.1327,42700,45871,2,9812,0,8505
0,6.0366,42700,44555,2,9516,0,8505
0,5.7829,44100,45766,2,9826,0,7602
0,6.2671,60900,93282,2,2435,0,9191
0,6.231,56700,58667,1,11900,0,5775
0,6.4039,59500,59227,1,12365,0,5775
0,6.4849,56000,55734,1,11307,0,5775
0,6.5337,41300,44345,2,9593,0,8505
0,6.6132,42000,44345,2,9593,0,8505
0,6.4908,42000,45766,2,9826,0,8505
0,5.8816,61600,55734,1,11307,0,5278
0,6.5481,59500,61250,1,12060,0,5775
0,6.5054,60200,61250,1,12060,0,5775
0,6.5917,60200,55734,1,11307,0,5775
0,6.0467,61600,77693,1,1753,0,9191
0,6.4718,42000,53144,2,10990,0,8505
1,6.4294,42000,44282,2,9864,0,8505
0,6.2898,45500,53662,2,12761,0,8505
0,6.3681,42000,45766,2,9826,0,8505
0,6.5155,42000,48503,2,10301,0,8505
0,6.4171,42000,53466,2,10775,0,8505
0,6.7066,56700,55734,1,11307,0,5775
0,6.5106,42000,46550,2,9809,0,8505
0,6.5162,42000,45206,2,10175,0,8505
0,6.5154,42000,48503,2,10301,0,8505
0,6.4578,42000,53662,2,12761,0,8505
0,6.5126,42000,51233,2,10648,0,8505
0,6.5237,54600,61257,1,13084,0,5775
0,6.4409,42000,46550,2,9809,0,8505
0,6.494,54600,62153,1,13015,0,5775
1,6.472,59500,69930,1,991,0,9191
0,6.4637,45500,42819,1,8859,0,8505
0,6.5249,56700,62153,1,13015,0,5775
0,6.4477,56000,68572,1,220,0,5775
0,6.3545,60200,58856,1,11703,0,5775
0,6.379,45500,45766,2,9826,0,8505
0,6.7422,56700,55734,1,11307,0,5775
0,6.7279,56700,60130,1,12228,0,5775
0,6.5639,56700,58856,1,11703,0,5775
0,6.5111,42000,44345,2,9593,0,8505
0,6.8008,42000,43232,2,9556,0,8505
0,6.4345,42000,43232,2,9556,0,8505
0,6.5816,42000,52171,2,10536,0,8505
0,6.1638,60900,94003,1,2532,0,9191
0,6.5303,56000,67291,1,473,0,5775
0,6.5366,60200,60312,1,242,0,5775
0,6.5539,42000,52353,2,10674,0,8505
1,6.5132,60200,58408,1,12615,0,5775
0,6.6032,42000,53466,2,10775,0,8505
0,6.5434,60200,62769,1,13126,0,5775
0,6.6075,42000,48503,2,10301,0,8505
0,6.5452,42000,53305,2,11191,0,8505
0,6.4759,56000,60942,1,13061,0,5775
0,6.3854,56000,66920,1,284,0,5775
0,6.4422,60200,59227,1,12365,0,5775
1,6.2033,60200,58408,1,12615,0,5775
0,6.2613,56700,58856,1,11703,0,5775
0,5.7817,57400,67179,1,608,0,5278
0,6.6303,56700,58856,1,11703,0,5775
0,6.1545,60200,62993,1,12896,0,5775
0,6.4674,56700,61250,1,12060,0,5775
0,6.4794,42000,52171,2,10536,0,8505
0,6.5187,52500,74368,1,1203,0,5096
0,5.6004,44100,53466,2,10775,0,7602
1,6.127,42000,45171,NULL,9770,0,8505
0,6.2445,42000,51233,2,10648,0,8505
0,6.5041,56000,67179,1,608,0,5775
0,6.1404,45500,45507,1,9902,0,8505
1,6.3969,56000,53095,1,11818,0,5775
0,6.5513,44800,52465,1,11102,0,8505
1,6.4653,41300,45815,2,10052,0,8505
0,6.2046,41300,51233,2,10648,0,8505
0,6.2998,44800,45381,1,9779,0,8505
0,6.541,41300,45073,2,9559,0,8505
0,6.521,59500,70917,2,960,0,5775
0,6.5388,41300,54978,2,11252,0,8505
1,6.2573,41300,45815,2,10052,0,8505
0,6.4622,41300,51233,2,10648,0,8505
0,6.2506,41300,53809,2,10856,0,8505
0,6.5091,59500,68572,2,220,0,5775
0,6.4503,55300,67291,2,473,0,5775
0,6.3588,56000,70917,1,960,0,5775
0,6.418,56000,67179,1,608,0,5775
0,6.13,42000,53144,2,10990,0,8505
0,6.3954,45500,44317,1,9504,0,8505
0,5.3717,42000,46550,2,9809,0,7602
0,6.1838,45500,44317,1,9504,0,8505
0,6.4784,42000,52990,2,12643,0,8505
0,6.346,42000,46550,2,9809,0,8505
1,6.3339,44800,45815,1,10052,0,8505
0,6.5796,41300,53144,2,10990,0,8505
0,6.3693,55300,67179,1,608,0,5775
0,6.5108,42000,52171,2,10536,0,8505
0,6.398,56000,61250,1,12060,0,5775
0,6.4973,42000,43232,2,9556,0,8505
0,6.4859,42000,53466,2,10775,0,8505
0,6.4304,45500,45507,1,9902,0,8505
1,6.3791,55300,61782,1,13106,0,5775
1,6.5636,55300,61782,1,13106,0,5775
0,6.4426,45500,45472,1,9659,0,8505
0,6.0164,60200,58856,1,11703,0,5775
0,6.3624,56000,73094,1,735,0,5775
0,6.4434,42000,53305,2,11191,0,8505
0,6.6029,45500,57918,1,12425,0,8505
0,5.8046,44100,45766,2,9826,0,7602
0,6.3645,56700,60487,1,12158,0,5775
0,6.4502,60900,90209,1,2439,0,9191
0,6.3811,56700,58667,1,11900,0,5775
0,6.2359,56000,67291,1,473,0,5775
0,5.7138,58100,78050,1,1950,0,5278
1,6.0701,60900,71876,1,1161,0,9191
0,6.3118,56000,60487,1,12158,0,5775
1,5.9546,44100,45815,NULL,10052,0,7602
1,5.9221,44100,45731,2,11372,0,7602
0,6.0894,42000,52171,2,10536,0,8505
1,6.4916,60900,71876,1,1161,0,9191
0,6.4595,56700,60487,1,12158,0,5775
0,6.6524,56700,70980,1,1133,0,5775
0,6.6089,56000,61250,1,12060,0,5775
1,6.5423,41300,53144,2,10990,0,8505
0,5.9952,43400,52353,2,10674,0,7602
0,5.8858,60900,58667,1,11900,0,5278
0,5.7204,43400,48503,2,10301,0,7602
0,6.1076,59500,61250,1,12060,0,5775
0,5.9002,44800,51233,1,10648,0,7602
0,6.5211,41300,49714,2,10170,0,8505
0,6.1991,56000,70980,1,1133,0,5775
1,6.372,41300,45731,2,11372,0,8505
1,6.4425,60200,59227,1,12365,0,5775
0,5.7119,43400,46550,2,9809,0,7602
1,6.1201,41300,45731,2,11372,0,8505
0,4.9968,60900,61250,1,12060,0,4851
0,5.8388,43400,53662,2,12761,0,7602
0,5.7516,44800,58723,1,12429,0,7602
1,6.3193,60200,71876,2,1161,0,9191
0,6.5142,60200,94003,2,2532,0,9191
0,6.3118,56000,60487,1,12158,0,5775
1,6.3311,56700,59605,1,206,0,5775
0,5.4138,60900,67291,2,473,0,5278
0,5.7044,64925,85309,1,1024,0,8757
0,8.1777,25830,17486,1,3688,0,5061
0,6.2734,52885,49154,1,8592,0,10556
0,5.8696,35280,14581,2,3421,0,9702
0,6.3079,57610,30800,1,6047,0,10556
0,5.6323,61285,65695,1,11230,0,8757
0,7.7989,76825,101752,1,2343,0,4802
0,7.3475,50785,40782,1,7137,0,12180
0,6.0299,58485,58058,1,9776,0,9877
0,6.0715,61285,71197,1,12313,0,11242
1,6.8116,78225,25704,2,5014,0,5096
0,7.9412,56525,48489,1,8360,0,15456
0,6.0905,48405,40271,1,7098,0,14021
0,5.1646,45920,42427,1,7235,0,4116
0,4.732,59185,55846,2,9467,0,7812
0,3.6929,58485,55846,2,9467,0,7007
0,8.7796,59710,51219,1,8889,0,14441
0,7.9802,57785,55846,1,9467,0,11361
0,8.0004,36820,23394,1,4295,0,4158
0,7.1494,61985,71687,1,12247,0,11361
0,5.6688,62685,66416,1,11646,0,8757
0,5.1066,56385,55846,1,9467,0,8757
0,7.3975,65625,74662,1,12752,0,11361
0,6.0848,65625,69643,2,12228,0,9877
0,5.3621,44380,34902,1,6300,0,8757
0,6.8358,36680,36204,2,6291,0,5775
0,8.9535,49280,35777,1,6341,0,6258
0,8.9687,55440,61397,1,10593,0,15064
0,7.7985,27230,22995,1,4463,0,10185
0,7.4296,39305,40586,2,6915,0,3983
0,5.6021,63385,70476,1,12031,0,9919
0,6.5708,55685,55090,2,9521,0,11921
0,6.2799,42280,37023,2,6596,0,9877
0,5.4586,67025,68922,1,11665,0,9919
0,7.9887,59185,65233,2,11544,0,9723
0,8.4888,40005,27748,1,5058,0,10801
0,5.9215,45080,40586,1,6915,0,3535
0,8.4008,61810,50806,1,8680,0,15974
0,6.5238,45080,44800,2,7458,0,9877
0,8.9208,35840,48412,2,8913,0,12341
0,7.0197,66325,56917,1,9208,0,11361
0,7.9961,50785,52801,1,9267,0,14637
0,9.6097,23695,21210,2,4159,0,15526
0,4.4714,45080,44793,2,7419,0,5348
1,5.4902,62685,54229,1,9336,0,7602
1,7.368,47705,42896,2,7556,0,13818
1,9.2053,20265,22687,1,4326,0,18557
0,8.4385,52185,60179,1,10325,0,13251
0,7.5428,43505,36407,2,6239,0,9723
0,4.2137,51240,45220,2,7711,0,4361
0,5.4027,69825,87528,1,919,0,9919
0,8.5111,50785,53781,2,9228,0,15064
0,7.2967,68565,61719,1,10949,0,9723
0,5.0107,38605,22022,1,4211,0,4116
0,4.5474,44905,24801,1,4540,0,5348
0,3.4409,60410,54313,1,9367,0,6174
1,7.4047,43820,31675,2,5537,0,3983
0,4.172,35140,53907,2,9696,0,6825
0,6.9149,40005,34286,1,6094,0,9877
0,8.4839,61110,51065,1,8862,0,14441
0,8.5756,50540,53844,1,8977,0,14154
0,8.7218,40180,55132,1,10396,0,11431
0,7.1925,57785,62741,1,10918,0,9723
0,8.568,40180,51842,1,9035,0,15064
0,6.2062,49420,51429,2,9091,0,11921
0,8.255,43505,33971,2,6397,0,15064
0,7.1888,40005,36232,2,6274,0,11823
0,4.8857,35000,NA,1,0,0,7322
0,8.3551,47005,48454,1,8773,0,15064
0,8.5899,47705,17836,1,3818,0,8701
0,8.114,29400,33222,2,5709,0,5971
0,8.2596,48405,46256,2,8693,0,12341
0,7.3436,48580,53109,2,9102,0,11361
0,9.6738,25830,17248,1,3771,0,20573
0,7.0822,32900,51226,2,8834,0,11823
0,7.3244,32900,14630,1,3344,0,8540
0,5.2947,59185,60179,2,10141,0,7602
0,6.2015,44205,30030,2,5400,0,5096
0,5.745,58485,61537,1,10637,0,9919
1,8.8709,71925,74452,1,12994,0,10521
0,8.3539,47705,39179,1,6868,0,6258
0,5.8014,32900,17423,1,3466,0,6216
0,6.9877,39305,32319,2,6019,0,15386
0,6.6918,67025,49224,1,8737,0,6461
0,7.1702,49280,62860,1,10874,0,8085
0,6.948,58310,60109,2,10421,0,3731
0,7.4609,40005,NA,1,0,0,15456
0,7.0606,29400,17402,2,3762,0,12642
0,8.656,27230,19859,1,4009,0,8981
0,3.0807,55685,46816,2,8313,0,6174
0,7.3391,29400,18837,1,3934,0,8540
1,7.9123,51485,40502,1,7734,0,10185
0,7.1656,33740,33684,2,6399,0,11361
0,6.7631,47320,29610,2,5123,0,5096
0,8.8277,31500,38612,2,6510,0,18984
0,9.1102,27230,23877,2,4538,0,15526
0,5.432,36505,20307,1,3867,0,9702
0,7.517,46620,34272,2,6146,0,5621
0,5.1017,38220,22596,1,4355,0,5278
0,8.0285,81095,83335,1,261,0,9891
0,7.1879,45500,36960,1,6814,0,8904
1,6.9886,63385,NA,1,0,0,5775
0,7.3387,40320,38045,2,6522,0,5621
0,7.1749,28630,14756,2,3452,0,8540
0,7.5816,55685,37758,1,6398,0,15918
0,9.108,27930,18711,2,3870,0,20573
0,7.9105,40005,29827,2,5466,0,13461
0,6.7944,42980,38612,1,6510,0,11921
0,7.8132,50785,61257,2,10835,0,4802
0,6.9121,52885,48447,3,8145,0,11921
0,8.9086,37905,NA,1,0,0,8981
0,7.146,34300,18753,2,3858,0,13461
0,7.1647,36820,NA,2,0,0,8085
1,7.7968,38500,NA,1,0,0,6440
1,7.7936,50785,68537,NULL,11603,0,4802
0,7.3073,22540,39403,2,6500,0,15099
0,7.3536,51940,40649,1,7193,0,15918
0,6.8797,47880,54117,2,9900,0,12607
0,6.591,37905,30737,2,5315,0,3731
0,6.2656,57085,59689,2,10560,0,7826
1,8.0147,43680,51429,1,9091,0,15064
0,6.9857,49980,58569,1,10230,0,11921
1,6.5841,34300,30513,2,5323,0,8505
0,7.2506,54040,38934,1,7121,0,14280
0,5.4776,42980,42861,2,7891,0,8757
0,9.9945,29400,30576,1,5503,0,16457
0,9.555,26530,22911,2,4563,0,18557
0,4.9101,37905,30513,2,5323,0,6825
0,6.3438,33600,24549,1,4693,0,15386
0,7.0534,45605,46795,2,8370,0,7266
0,6.9076,44905,48314,2,8407,0,6461
0,7.6838,82600,72289,1,12632,0,5621
0,8.1263,66325,53865,1,9433,0,12621
0,5.8236,38605,37541,2,6892,0,3535
1,6.4674,44905,26243,1,4642,0,13342
0,8.1147,44905,48426,2,8306,0,7791
0,4.7358,48580,53984,2,9482,0,9296
0,8.7265,52185,58786,1,10580,0,15064
0,7.1153,47005,46606,2,8002,0,7266
0,7.2551,44905,36869,1,6793,0,8904
0,8.1113,41580,53284,1,10951,0,12341
1,8.1357,56140,49035,1,8788,0,15064
0,6.2608,40705,26390,1,7540,0,5831
0,7.0876,34650,29701,2,5302,0,9723
0,7.7604,25830,18039,1,3848,0,6902
1,8.2497,18725,16751,2,3600,0,10801
1,7.9659,44905,38689,1,9427,0,9723
0,7.7083,38605,26313,2,4354,0,9723
0,7.0876,42805,34993,2,6457,0,8904
0,8.646,54040,36085,1,6742,0,17164
0,7.8452,45500,46634,2,8284,0,7266
1,9.1368,13720,10913,2,3210,0,7455
0,6.7303,42105,30212,1,5609,0,11921
0,5.8412,38605,18865,2,3912,0,12600
0,8.6212,29400,30177,1,5783,0,6881
1,8.3875,26180,15547,2,3564,0,16254
1,9.3832,19565,18312,2,4016,0,15526
0,8.1636,37905,48356,2,8255,0,5971
0,6.5576,36505,30975,2,5606,0,8505
0,5.8524,49280,48069,2,8393,0,10500
0,7.6945,29400,37541,2,6892,0,3983
0,7.6252,52325,44016,1,8654,0,9723
0,7.6401,45500,44856,2,7796,0,7266
0,7.1534,35000,17584,1,3827,0,8085
0,5.1377,47880,40362,1,7173,0,8540
0,6.9626,46305,28056,1,5215,0,11921
0,6.7694,44905,33215,2,6317,0,9877
1,8.8725,61985,65590,2,11461,0,10521
0,8.9213,44905,30989,1,5448,0,10801
1,4.5429,35000,30177,NULL,5288,0,7812
0,8.3415,55440,57939,1,10767,0,15064
0,4.7653,40705,36351,2,6594,0,4361
1,5.5497,68425,61467,1,10512,0,5859
0,7.5387,38080,29771,2,5771,0,13818
0,8.6615,51485,50246,1,9100,0,15064
1,8.1653,35000,34629,2,6596,0,7791
0,8.6998,57785,48286,1,11758,0,14441
0,6.7653,50785,52738,2,9357,0,11921
1,9.4256,25095,23436,1,4306,0,20573
0,8.4715,41020,47439,1,8610,0,15064
0,7.1979,40005,57498,2,10026,0,6440
0,8.0427,48720,45290,2,8469,0,12341
0,6.5065,50120,31871,2,6236,0,9877
1,7.6691,38605,40873,1,7897,0,11004
0,5.2572,49980,53004,2,9015,0,4697
0,7.5919,50120,47124,1,8314,0,6440
0,5.2999,42420,49063,2,8056,0,4697
0,7.0408,51625,53403,1,9463,0,9723
0,7.0894,55125,76615,1,13114,0,12999
1,7.1185,29400,23177,2,4850,0,8085
1,6.4205,51625,56742,1,9926,0,8505
0,8.8173,40180,0,2,2,0,12341
1,6.1441,42805,31206,1,5583,0,9240
1,6.2005,58485,65562,2,11634,0,4410
0,6.7614,53340,58933,2,10231,0,5096
0,6.1169,45605,34797,2,7069,0,9191
1,7.9163,57785,61537,1,10728,0,8904
0,8.986,21525,15918,2,3434,0,10801
0,8.3741,37905,32893,2,6274,0,15064
1,5.3166,63210,47803,1,8206,0,8540
0,7.2956,49105,43470,2,8420,0,3983
0,7.5704,35000,34909,2,6439,0,5621
0,4.9948,40180,37681,2,6858,0,4361
0,8.2483,54040,51163,2,8924,0,4158
0,7.3464,40005,52500,1,9368,0,8904
0,8.5817,45080,44877,2,11097,0,15064
0,7.3827,46305,37044,2,6073,0,6083
1,6.5859,46480,0,1,2,0,27370
0,8.5796,32200,37121,2,6852,0,12341
0,7.1365,31500,18571,1,4998,0,11823
0,9.5945,22295,13657,1,3418,0,9471
0,8.4141,43820,38962,1,7344,0,15064
1,7.1749,27230,18550,1,3904,0,4802
0,7.5277,51625,68208,2,11410,0,5621
0,7.6378,31500,21728,2,4061,0,11823
0,4.9926,37205,20958,1,4081,0,8925
0,5.1676,40705,33824,2,6038,0,4697
0,8.3192,53585,41440,1,7113,0,10801
0,7.605,42420,26558,2,4873,0,3983
0,7.598,42980,36113,1,6503,0,8904
0,8.0366,49805,38269,1,6661,0,8981
0,5.2708,56385,53942,1,9528,0,7602
1,8.91,23695,19537,2,4018,0,8701
0,7.1335,45780,58492,1,10187,0,6440
0,6.0277,53585,49203,1,11764,0,11921
0,6.8434,38920,29281,1,5243,0,3731
0,8.788,49280,58947,1,10468,0,15064
0,7.8173,32900,17388,1,3694,0,11823
1,6.7655,42105,26369,1,4776,0,13342
1,8.2602,39305,37051,1,7101,0,9611
0,5.3724,54040,50421,2,8784,0,10500
0,7.8256,50540,59185,1,752,0,11361
0,7.2879,40180,33803,1,6571,0,4802
0,6.9578,47005,34734,1,6204,0,7875
1,8.8417,36820,30555,2,5445,0,10521
0,5.9029,41580,38689,2,9427,0,7602
0,8.3986,43680,0,1,2,0,12341
0,6.2945,40180,30723,1,6235,0,5096
1,8.2438,38080,44632,2,7683,0,5971
0,8.3848,47880,37744,1,6982,0,17164
0,7.0125,57785,45213,1,8210,0,4802
0,7.7457,42000,26635,2,7761,0,11361
1,5.735,40005,19397,1,4067,0,9702
